Entity Type,Title,Description,Topic,Subject Area,Score
Item,The 5 Question Leader,"Managers and leaders find themselves stuck in three vicious circles. They’re frustrated by teams who have become overdependent on them. They’re overwhelmed by the amount of work they have to do. And they’re disconnected from their own Great Work – the work that has impact, the work that has meaning. Breaking out of those vicious circles is simpler than you might think. 

In this 90-minute session, you'll master five essential questions to help increase the focus, courage and resilience they need to have more impact in the work they do.
",leadership,Leadership,0.9972572
Item,Internal Conflict and Limiting Beliefs,,soft skills,,0.9556104
Item,CALMS MNLD Dec 2013,,Soft Skills,,0.22027552
Item,"Code Moment #4 2013 - Social Media, Anti-Harassment & Respectful Workplace","The Code Moments are designed to bring The Code to life throughout the year. Each ""moment"" deals with situations that you, as a Coast Capital employee, might find yourself in those iffy moments where you might need to put The Code into action.",social media,Code Moments,0.96962667
Item,FSR Cert - Estates ISLAND November 2007,,Cannot be determined,,Score < threshold
Item,HMM Difficult Interactions Webinar Nov 2013,,soft skills,,0.98432434
Item,CCEO Mutual Fund Compliance Workshop MNLD Nov 2013,,regulatory,,0.968181
Item,CCEO Mutual Fund Compliance Workshop ISL Nov 2013,,regulatory,,0.96914256
Item,Business Membership Opening Workshop MNLD Nov 2013,,business,,0.89151835
Item,Building Business Customer Relationships Workshop MNLD Nov 2013,,business,,0.85700214
Item,Management,,management,,0.9939308
Item,Coast Business Banking Products Workshop MNLD Nov 2013,,business,,keyword match
Item,Amazon Web Services - Technical Essentials,"AWS Technical Essentials introduces you to AWS products, services, and common solutions. It provides you with fundamentals to become more proficient in identifying AWS services so that you can make informed decisions about IT solutions based on your business requirements and get started working on AWS.",cloud computing,,keyword match
Item,How We Help,"This 15 minute module is open to all staff and will introduce you to the Building Product Knowledge Series. It overviews how our products help customers achieve a sense of financial well-being by helping them manage, save, grow and protect their money. These are the four Money Basics of our Where You’re At Money Chat.",,How We Help Series,Score < threshold
Item,1 How We Help Manage,,Cannot be determined,,Score < threshold
Item,2 How We Help Save,,Cannot be determined,,Score < threshold
Item,3 How We Help Grow,,Cannot be determined,,Score < threshold
Item,How We Help Protect,"This 15-20 minute module is open to all staff and overviews products that work together to help our customers protect their belongings, lifestyles and savings. Whether they need to understand the basics of insurance or require complex advice, we have products that help protect.",,How We Help Series,Score < threshold
Item,Skills for Emerging Leaders - BCIT,,soft skills,,0.51451087
Item,CALMS MNLD Dec 2013,,Soft Skills,,0.22027552
Item,Internal Conflict and Limiting Beliefs ISL Jan 2014,,soft skills,,0.9522919
Item,Internal Conflict and Limiting Beliefs MNLD Feb 2014,,soft skills,,0.9734613
Item,Professional Development Conference,,information technology,,0.696313
Item,Multigenerational Workforce,,Humanities (Social sciences),,0.29386258
Item,HR Essentials Workshop MNLD April 2014,,Information Technology,,0.3570369
Item,CALMS,"Participants will learn how to input applications into CALMS. Focuses on the input of loan applications for new and existing members and workflow and the technical processes related to Lines of Credit, Loans and Mortgages.","Business, Finance, and Accountancy",,0.93734294
Item,Consumer Credit Basics,"Learn the basics of consumer loan underwriting using the 5 Cs of Credit framework.  Other topics include; debt servicing, income verification, collateral, interviewing techniques etc.  Working in small groups you will learn to assess risk and make informed credit decisions by analyzing case studies throughout the workshop.  The session will also include Assessment #1 of the Credit Development Program.",credit,,0.77392995
Item,HR Essentials Workshop MNLD Sep 2014,,Safety and Security,,0.41727552
Item,Excelerate MAINLAND July 2007,,Cannot be determined,,Score < threshold
Item,HR Essentials Workshop ISL June 2014,,"Business, Finance, and Accountancy",,0.26803887
Item,Talent Acquisition Workshop MNLD March 2014,,"Business, Finance, and Accountancy",,0.34749392
Item,Talent Acquisition Workshop MNLD Sep 2014,,"Business, Finance, and Accountancy",,0.41605708
Item,Talent Acquisition Workshop ISL March 2014,,"Business, Finance, and Accountancy",,0.3623129
Item,Help Leadership System Workshop MNLD May 2014,,leadership,,0.99055254
Item,Help Leadership System Workshop MNLD Oct 2014,,leadership,,0.99181867
Item,Help Leadership System Workshop ISL Feb 2014,,leadership,,0.98945963
Item,Employee Law 101,,legal,,0.9658107
Item,Assert in Leadership and Life MNLD March 2014,,leadership,,0.99406564
Item,Amazon Web Services - System Operations,"System Operations on AWS is designed to teach those in a Systems Administrator or Developer Operations (DevOps) role how to create automatable and repeatable deployments of networks and systems on the AWS platform.

The course covers the specific AWS features and tools related to configuration and deployment, as well as common techniques used throughout the industry for configuring and deploying systems.",cloud computing,,keyword match
Item,Amazon Web Services - Architecting on AWS,"Architecting on AWS covers the fundamentals of building IT infrastructure on AWS. The course is designed to teach solutions architects how to optimize the use of the AWS Cloud by understanding AWS services and how these services fit into cloud-based solutions. Because architectural solutions may differ depending on industry, type of applications, and size of business, this course emphasizes AWS Cloud best practices and recommended design patterns to help students think through the process of architecting optimal IT solutions on AWS. It also presents case studies throughout the course that showcase how some AWS customers have designed their infrastructures and the strategies and services they implemented. Opportunities to build a variety of infrastructures via a guided, hands-on approach are also provided.",cloud computing,,keyword match
Item,Assert in Leadership and Life MNLD Nov 2014,,leadership,,0.994476
Item,Assert in Leadership and Life ISL April 2014,,leadership,,0.99365133
Item,Assert in Leadership and Life ISL Dec 2014,,leadership,,0.9940387
Item,Internal Conflict and Limiting Beliefs MNLD June 2014,,soft skills,,0.97088975
Item,Internal Conflict and Limiting Beliefs MNLD Dec 2014,,soft skills,,0.9746132
Item,Internal Conflict and Limiting Beliefs ISL Oct 2014,,soft skills,,0.9678972
Item,Sell Help Workshop MNLD Jan 2014,,Safety and Security,,0.41349265
Item,CALMS MNLD Jan 2014,,Soft Skills,,0.2653222
Item,Service Pro Cert MNLD Dec 2013,,Cannot be determined,,Score < threshold
Item,Elder Planning Counselor,,Soft Skills,,0.9837165
Item,FSR Cert - Bus Mbrshps ISLAND November 2007,,Cannot be determined,,Score < threshold
Program,Core Banking Online Program,"Audience:  Member Service Representatives (MSR)

Description: This cohort based program allows members of the MSR team to work through the Core Banking online modules in a structured program, online and outside of business hours over a 10-week timeframe.

Participants will be introduced to the policies and procedures of the Core Banking activities and the technical aspects to complete the activities in the banking system.",banking,,0.9840099
Item,The Service Pro's Role in Selling Help MNLD Jan 2014,,sales,,0.7117852
Item,CALMS ISL Jan 2014,,Cannot be determined,,Score < threshold
Item,Sell Help Workshop ISL Jan 2014,,Cannot be determined,,Score < threshold
Item,Chautauqua ISLAND Coast Harbourside,,Safety and Security,,0.5162576
Item,Business Membership Opening Workshop MNLD Jan 2014,,business,,0.9195842
Item,Sell Help Workshop MNLD Feb 2014,,public relations,,0.51369685
Item,Security MNLD Feb 2014,,security,,0.994785
Item,The Service Pro's Role in Selling Help ISL Feb 2014,,sales,,0.7420399
Item,HMM Meeting Management Webinar March 2014,,management,,0.9919294
Item,Grass Roots Politicking,,Cannot be determined,,Score < threshold
Item,HMM Decision Making Webinar April 2014,,decision making,,0.99711084
Item,HMM Feedback Essentials Webinar May 2014,,feedback,,0.99762315
Item,HMM Managing Upward Webinar June 2014,,Soft Skills,,0.30556196
Item,HMM Team Management Webinar August 2014,,management,,0.9473662
Item,HMM Feedback Essentials Webinar Sept 2014,,feedback,,0.99788696
Item,HMM Difficult Interactions Webinar Oct 2014,,soft skills,,0.98210967
Item,HMM Time Management Webinar Nov 2014,,time management,,keyword match
Item,HMM Delegating Webinar Dec 2014,,leadership,,0.993226
Item,Health & Wellness Webinar for Managers April 2014,,"Medicine, Health, and Fitness",,0.971191
Item,Health & Wellness Webinar for Employees Aug 2014,,"Medicine, Health, and Fitness",,0.9628174
Item,HR Essentials Workshop MNLD June 2012,,public relations,,0.51819664
Item,Health & Wellness Webinar for Managers Oct 2014,,"Medicine, Health, and Fitness",,0.96341205
Item,AMLATF for the Contact Centre,All Contact Centre staff is required to read and understand this document within 60 days of employment or within 60 days of assuming any role at the Contact Centre.,,AMLATF,Score < threshold
Item,AMLATF Electronic Funds Transfers,"This 20 minute course is required learning for employees who conduct/process transactions for members (including branch staff and administration staff) and must be completed within 60 days of employment or within 60 days of assuming this role.

It’s also open for anyone interested in learning about AMLATF Electronic Funds Transfers.

This course will help you to fight money laundering and terrorist financing by defining the relationship between AMLATF and Electronic Funds Transfers (EFTs), by reviewing the reporting guidelines and by revealing applicable red flags associated to EFT transactions.",,AMLATF,Score < threshold
Item,AMLATF Requirements for Memberships & Accounts,"This 20 minute course is required learning for employees who conduct/process transactions for members (including branch staff and administration staff) and must be completed within 60 days of employment or within 60 days of assuming this role.

It’s also open for anyone interested in learning about AMLATF requirements for memberships and accounts.

This course will help you to fight money laundering and terrorist financing when opening memberships and accounts by defining the legislative requirements when gathering, recording the required information and in identifying the member.",,AMLATF,Score < threshold
Item,Leading and Managing Performance MNLD May 2014,,leadership,,0.6477344
Item,Security Officers Collaboration Centre,,collaboration,,0.68718183
Item,Leading and Managing Performance ISL June 2014,,Soft Skills,,0.4934748
Item,Leading and Managing Performance MNLD Nov 2014,,leadership,,0.6595416
Item,Leading and Managing Performance ISL Nov 2014,,Soft Skills,,0.4723527
Item,Courageous Leadership Conversations MNLD Feb 2014,,leadership,,0.994522
Item,Courageous Leadership Conversations MNLD Sept 2014,,leadership,,0.99473554
Item,Courageous Leadership Conversations ISL March 2014,,leadership,,0.994743
Item,Courageous Leadership Conversations ISL Sept 2014,,leadership,,0.9948755
Item,Sell Help Workshop MNLD Jun 2012,,Cannot be determined,,Score < threshold
Item,cross trained as Assistant Manager,,management,,0.84075904
Item,Wills & Powers of Attorney Lunch & Learn,"This one hour session is presented by our partner, Truvera Trust Co., for staff to educate themselves on the importance of having a proper will and power of attorney.",,More Learning,Score < threshold
Item,PowerTools for Business Writers:  Writing for Results Commercial ISL Jan 2014,,commercial,,keyword match
Item,PowerTools for Business Writers:  Writing for Results Commercial MNLD Jan 2014,,commercial,,keyword match
Item,PowerTools for Business Writers:  Writing for Results OPERATIONS MNLD Jan 2014,,business,,0.72645766
Item,New Employee Orientation MNLD Feb 2014,,employee onboarding,,0.98351765
Item,Security ISL Feb 2014,,security,,0.9937734
Item,Service Pro Cert MNLD Mar 2014,,Cannot be determined,,Score < threshold
Item,PowerTools for Business Writers:  Writing for Results MNLD Mar 2014,,business,,0.71719253
Item,Sell Help Workshop MNLD Mar 2014,,public relations,,0.556564
Item,New Employee Orientation ISL Mar 2014,,employee onboarding,,0.9881043
Item,Sell Help Workshop ISL Jun 2012,,Cannot be determined,,Score < threshold
